ingredient_id,recipe_id,component_group,ingredient_name,nutrition_name,quantity,unit,grams_approx
262,23,ส่วนผสมหลัก,ถั่วพู,ถั่วพู,10,ฝัก,
263,23,ส่วนผสมหลัก,กุ้งนาง,กุ้งนาง,2,ตัว,250.0
264,23,ส่วนผสมหลัก,มะพร้าวคั่ว,มะพร้าวคั่ว,1,ช้อนโต๊ะพูน,
265,23,ส่วนผสมหลัก,น้ำพริกเผา,น้ำพริกเผา,1,ช้อนชา,5.0
266,23,ส่วนผสมหลัก,หัวกะทิ,หัวกะทิ,1,ช้อนโต๊ะ,15.0
267,23,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1,ช้อนโต๊ะ,18.0
268,23,ส่วนผสมหลัก,มะนาว,มะนาว,1,ช้อนโต๊ะ,15.0
269,23,ส่วนผสมหลัก,น้ำตาล,น้ำตาล,1/2,ช้อนชา,2.5
270,23,ส่วนผสมหลัก,เกลือ,เกลือ,1/4,ช้อนชา,1.25
271,24,ส่วนผสมหลัก,หอมใหญ่สับละเอียด,หอมใหญ่สับละเอียด,1,ช้อนโต๊ะ,15.0
272,24,ส่วนผสมหลัก,มะเขือเทศขวด,มะเขือเทศขวด,2,ช้อนโต๊ะ,30.0
273,24,ส่วนผสมหลัก,เนย,เนย,1,ช้อนโต๊ะ,15.0
274,24,ส่วนผสมหลัก,แป้งสาลี,แป้งสาลี,1,ช้อนโต๊ะ,8.0
275,24,ส่วนผสมหลัก,น้ำเปล่า,น้ำเปล่า,1/2,ถ้วย,120.0
276,25,ส่วนผสมหลัก,ปลาทูสด,ปลาทูสด,6,ตัว,
277,25,ส่วนผสมหลัก,กุ้งนางสับละเอียด,กุ้งนางสับละเอียด,1/2,ถ้วย,120.0
278,25,ส่วนผสมหลัก,ไข่เป็ด,ไข่เป็ด,1,ฟอง,70.0
279,25,ส่วนผสมหลัก,แป้งมัน,แป้งมัน,2,ช้อนโต๊ะ,20.0
280,25,ส่วนผสมหลัก,เกลือ,เกลือ,2,ช้อนชา,10.0
281,25,ส่วนผสมหลัก,พริกไทย,พริกไทย,1/2,ช้อนชา,2.5
282,25,ส่วนผสมหลัก,ผักชี,ผักชี,2,ต้น,
283,25,ส่วนผสมหลัก,น้ำมันสำหรับทอด,น้ำมันสำหรับทอด,,
284,26,ส่วนผสมหลัก,เส้นบะหมี่,เส้นบะหมี่,150,กรัม,150.0
285,26,ส่วนผสมหลัก,เต้าหู้เหลือง,เต้าหู้เหลือง,100,กรัม,100.0
286,26,ส่วนผสมหลัก,เนื้อหมู (สะโพกหรือสันใน),เนื้อหมู,100,กรัม,100.0
287,26,ส่วนผสมหลัก,กุ้งแห้ง,กุ้งแห้ง,20,กรัม,20.0
288,26,ส่วนผสมหลัก,ปลาหมึกแห้ง,ปลาหมึกแห้ง,30,กรัม,30.0
289,26,ส่วนผสมหลัก,หัวผักกาดเค็ม,หัวผักกาดเค็ม,30,กรัม,30.0
290,26,ส่วนผสมหลัก,ไข่เป็ด,ไข่เป็ด,2,ฟอง,140.0
291,26,ส่วนผสมหลัก,ถั่วลิสงคั่ว,ถั่วลิสงคั่ว,2,ช้อนโต๊ะ,30.0
292,26,ส่วนผสมหลัก,กระเทียม,กระเทียม,5,กลีบ,10.0
293,26,ส่วนผสมหลัก,ใบคึ่นช่าย,ใบคึ่นช่าย,2,ต้น,
294,26,ส่วนผสมหลัก,ผักซี,ผักซี,50,กรัม,50.0
295,26,ส่วนผสมหลัก,ใบหอม,ใบหอม,3,ต้น,
296,26,ส่วนผสมหลัก,แป้งมัน,แป้งมัน,1,ช้อนโต๊ะ,10.0
297,26,ส่วนผสมหลัก,ผงซูรส,ผงซูรส,1/2,ช้อนชา,2.5
298,26,ส่วนผสมหลัก,"พริกชี้ฟ้า (เขียว,แดง,เหลือง)",พริกชี้ฟ้า,3,เม็ด,
299,26,ส่วนผสมหลัก,น้ำตาล,น้ำตาล,1,ช้อนชา,5.0
300,26,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1,ช้อนโต๊ะ,18.0
301,26,ส่วนผสมหลัก,น้ำส้มสายชู,น้ำส้มสายชู,1,ช้อนโต๊ะ,15.0
302,27,ส่วนผสมหลัก,มะตูมอ่อน,มะตูมอ่อน,3,ผล,
303,27,ส่วนผสมหลัก,น้ำตาลทรายขาว,น้ำตาลทรายขาว,1000,กรัม,1000.0
304,27,ส่วนผสมหลัก,น้ำ,น้ำ,2400,มิลลิลิตร,
305,28,ส่วนผสมหลัก,ไข่,ไข่,2,ฟอง,
306,28,ส่วนผสมหลัก,น้ำตาลมะพร้าว หรือ น้ำตาลโตนด,น้ำตาลมะพร้าว หรือ น้ำตาลโตนด,16,กรัม,16.0
307,28,ส่วนผสมหลัก,หัวกะทิข้น ๆ,หัวกะทิข้น ๆ,1,ช้อนโต๊ะ,15.0
308,29,ส่วนผสมหลัก,กุ้งแห้งขนาดเล็กชนิดจืด,กุ้งแห้งขนาดเล็กชนิดจืด,100,กรัม,100.0
309,29,ส่วนผสมหลัก,ขิงซอย,ขิงซอย,2,ช้อนโต๊ะ,30.0
310,29,ส่วนผสมหลัก,กระเทียมซอย,กระเทียมซอย,1,ช้อนโต๊ะ,15.0
311,29,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1,ช้อนโต๊ะ,18.0
312,29,ส่วนผสมหลัก,น้ำมะนาว,น้ำมะนาว,1,ช้อนชา,5.0
313,29,ส่วนผสมหลัก,น้ำตาล,น้ำตาล,1/2,ช้อนชา,2.5
314,29,ส่วนผสมหลัก,พริกเหลืองซอย,พริกเหลืองซอย,1,ช้อนชา,5.0
315,30,ส่วนผสมหลัก,ฟักทองหั่น,ฟักทองหั่น,2,ถ้วย,480.0
316,30,ส่วนผสมหลัก,เนื้อโค หรือ เนื้อไก่,เนื้อโค หรือ เนื้อไก่,250,กรัม,250.0
317,30,ส่วนผสมหลัก,เครื่องแกงเผ็ด,เครื่องแกงเผ็ด,2,ช้อนโต๊ะ,30.0
318,30,ส่วนผสมหลัก,กะชาย,กะชาย,4,ราก,
319,30,ส่วนผสมหลัก,หัวหอมเล็ก,หัวหอมเล็ก,1,หัว,30.0
320,30,ส่วนผสมหลัก,ข้าวเบือ (ข้าวเย็น),ข้าวเบือ,1,ช้อนโต๊ะพูน,
321,30,ส่วนผสมหลัก,พริกสด,พริกสด,8,เม็ด,
322,30,ส่วนผสมหลัก,ใบกะเพรา,ใบกะเพรา,1/2,ถ้วย,120.0
323,30,ส่วนผสมหลัก,ใบมะกรูด,ใบมะกรูด,4,ใบ,
324,30,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,2,ช้อนโต๊ะ,26.0
325,31,ส่วนผสมหลัก,หมูหั่นแล้ว (ขนาดชิ้นประมาณ 3 × 4 เซนติเมตร),หมูหั่นแล้ว,1,ช้อนโต๊ะพูน,
326,31,ส่วนผสมหลัก,ผักกาดดองหั่น,ผักกาดดองหั่น,3,ถ้วยชา,360.0
327,31,ส่วนผสมหลัก,ไข่,ไข่,1,ฟอง,
328,31,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,2,ช้อนโต๊ะ,26.0
329,31,ส่วนผสมหลัก,กระเทียม,กระเทียม,3,กลีบ,6.0
330,31,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,1,ช้อนโต๊ะ,15.0
331,32,ส่วนผสมหลัก,ขมิ้นขาวหั่นแฉลบบาง ๆ,ขมิ้นขาวหั่นแฉลบบาง ๆ,1,ถ้วยชา,120.0
332,32,ส่วนผสมหลัก,กุ้งเค็ม (กุ้งตะเข็บต้มกับเกลือ),กุ้งเค็ม,1,ถ้วยชา,120.0
333,32,ส่วนผสมหลัก,กระเทียมซอย,กระเทียมซอย,2,กลีบ,4.0
334,32,ส่วนผสมหลัก,มะนาว,มะนาว,2,ช้อนโต๊ะ,30.0
335,32,ส่วนผสมหลัก,พริกขี้หนู,พริกขี้หนู,4,เม็ด,
336,32,ส่วนผสมหลัก,พริกเหลือง,พริกเหลือง,2,เม็ด,
337,32,ส่วนผสมหลัก,น้ำปลาดี,น้ำปลาดี,2,ช้อนโต๊ะ,36.0
338,32,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,1,ช้อนโต๊ะ,15.0
339,33,กุ้ง,กุ้ง,กุ้ง,500,กรัม,500.0
340,33,กุ้ง,เหล้าจีน,เหล้าจีน,1/2,ฝา,
341,33,กุ้ง,น้ำมันงา,น้ำมันงา,1,ช้อนโต๊ะ,14.0
342,33,กุ้ง,ผงปรุงรส,ผงปรุงรส,1/4,ช้อนชา,1.25
343,33,กุ้ง,พริกไทย,พริกไทย,1,ช้อนชา,5.0
344,33,หมูเด้ง,หมูเด้งสำเร็จรูป,หมูเด้งสำเร็จรูป,500,กรัม,500.0
345,33,หมูเด้ง,เหล้าจีน,เหล้าจีน,1,ฝา,
346,33,หมูเด้ง,น้ำมันงา,น้ำมันงา,1,ช้อนโต๊ะ,14.0
347,33,หมูเด้ง,พริกไทย,พริกไทย,1,ช้อนชา,5.0
348,34,ส่วนผสมหลัก,ข้าวเหนียวขาว,ข้าวเหนียวขาว,4,ช้อนโต๊ะ,60.0
349,34,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,8,ช้อนโต๊ะ,120.0
350,34,ส่วนผสมหลัก,น้ำดอกไม้สด,น้ำดอกไม้สด,1,ถ้วยชา,120.0
351,34,ส่วนผสมหลัก,ใบตอง,ใบตอง,1,ใบ,
352,34,ส่วนผสมหลัก,ไม้กลัด,ไม้กลัด,1,อัน,
353,35,ส่วนผสมหลัก,เส้นหมี่,เส้นหมี่,6,แผ่น,
354,35,ส่วนผสมหลัก,เนื้อเค็มต้ม,เนื้อเค็มต้ม,2,ช้อนโต๊ะ,30.0
355,35,ส่วนผสมหลัก,แป้งมันสำปะหลัง,แป้งมันสำปะหลัง,1,ช้อนโต๊ะ,10.0
356,35,ส่วนผสมหลัก,หัวหอม,หัวหอม,6,หัว,180.0
357,35,ส่วนผสมหลัก,มะเขือเทศผลใหญ่,มะเขือเทศผลใหญ่,1,ผล,
358,35,ส่วนผสมหลัก,เนยแข็งป่น,เนยแข็งป่น,2,ช้อนโต๊ะ,30.0
359,35,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,2,ช้อนโต๊ะ,26.0
360,35,ส่วนผสมหลัก,เกลือ,เกลือ,1/2,ช้อนชา,2.5
361,35,ส่วนผสมหลัก,พริกไทย,พริกไทย,1/4,ช้อนชา,1.25
